ID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Debt.To.Income.Ratio,Home.Ownership,Monthly.Income,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
49201,20000,20000,7.90%,36 months,10.32%,MORTGAGE,10400,14,15626,0,2 years
83847,5775,5775,15.31%,36 months,4.08%,RENT,5000,8,10088,2,10+ years
81514,10375,10375,7.90%,36 months,27.64%,MORTGAGE,4500,7,0,0,5 years
47422,3500,3500,7.62%,36 months,20.93%,RENT,4333.33,9,11538,0,6 years
80512,2500,2500,11.14%,36 months,10.08%,RENT,4333.33,4,4922,0,3 years
68987,6200,6200,15.31%,36 months,20.52%,RENT,1940,5,16850,0,n/a
79217,29000,29000,17.77%,36 months,15.70%,RENT,7666.67,11,23319,0,2 years
73233,6900,6900,14.09%,36 months,17.78%,OWN,4166.67,9,9720,1,10+ years
21993,7450,7450,13.06%,36 months,3.30%,MORTGAGE,5883.33,2,6416,1,10+ years
6039,24250,23811.24,12.53%,36 months,12.70%,OWN,18750,10,121563,1,10+ years
94925,8000,8000,17.27%,36 months,5.28%,MORTGAGE,5833.33,11,12484,1,10+ years
70905,20000,20000,21.49%,36 months,27.47%,MORTGAGE,7750,15,26976,0,2 years
53284,14400,14400,13.11%,36 months,20.52%,RENT,3333.33,9,14073,1,3 years
18017,19750,19725,20.77%,60 months,14.85%,RENT,4000,4,1948,1,3 years
76858,15500,15500,17.77%,36 months,27.60%,OWN,3333.33,10,8692,0,4 years
27371,7400,7400,13.99%,36 months,20.52%,RENT,4166.25,17,6653,1,n/a
17242,19000,18975,13.72%,36 months,13.50%,RENT,2964.67,9,11219,0,10+ years
32654,5000,5000,11.71%,36 months,10.12%,RENT,9288.33,17,798,1,3 years
4532,5000,4900,7.74%,36 months,14.40%,RENT,5166.67,8,15489,1,10+ years
11819,12000,12000,16.32%,60 months,9.74%,RENT,5000,9,6852,1,3 years
52255,2800,2800,7.90%,36 months,17.16%,RENT,3583.33,12,5182,0,2 years
79704,31000,31000,21.00%,60 months,11.48%,RENT,5833.33,12,27120,0,< 1 year
74460,24000,24000,23.63%,60 months,25.07%,MORTGAGE,11666.67,21,9733,3,10+ years
42255,12000,12000,9.91%,36 months,4.10%,RENT,12500,9,22889,0,9 years
76842,17500,17500,21.00%,60 months,1.78%,RENT,4166.67,7,3377,3,10+ years
51429,8000,8000,16.29%,36 months,9.75%,RENT,5250,14,6035,1,5 years
21036,4600,4600,7.66%,36 months,9.14%,MORTGAGE,6500,9,12942,0,7 years
14355,7200,7200,11.49%,60 months,16.78%,RENT,2944,11,5459,0,6 years
70571,12000,12000,12.12%,36 months,20.48%,MORTGAGE,7666.67,10,5832,0,2 years
54656,30000,30000,16.29%,60 months,21.20%,MORTGAGE,6666.67,14,32854,2,10+ years
82788,1200,1200,15.80%,36 months,27.14%,RENT,2166.67,9,9076,1,3 years
94081,20000,20000,6.62%,36 months,21.61%,MORTGAGE,8161.33,14,27904,1,8 years
56385,10000,10000,10.74%,36 months,17.88%,RENT,2500,6,11120,0,3 years
34472,15000,15000,12.69%,60 months,15.80%,MORTGAGE,4500,17,18592,2,1 year
73201,18000,18000,22.47%,60 months,17.17%,MORTGAGE,5562.92,13,14866,3,7 years
45828,16000,16000,19.22%,60 months,21.28%,RENT,3416.67,8,26060,1,10+ years
61500,20000,20000,13.11%,36 months,3.94%,MORTGAGE,7238.92,6,11751,3,10+ years
27486,6000,6000,9.99%,36 months,7.50%,MORTGAGE,2625,4,5167,0,10+ years
27552,9600,9600,18.39%,36 months,14.69%,MORTGAGE,5166.67,8,13041,1,10+ years
85918,10050,10050,14.33%,36 months,7.97%,OTHER,7266.67,8,24281,0,2 years
47960,4000,4000,19.22%,60 months,9.03%,RENT,3700,19,2177,2,2 years
60580,12800,12800,12.12%,36 months,10.10%,MORTGAGE,5000,9,33085,0,10+ years
53271,7000,7000,6.62%,36 months,8.03%,MORTGAGE,10000,9,6761,1,6 years
68850,3000,2975,7.90%,36 months,17.58%,RENT,3458.33,.,2999,0,1 year
95536,10000,10000,17.27%,36 months,28.91%,MORTGAGE,3500,11,9059,1,7 years
31876,12000,12000,17.49%,60 months,6.94%,MORTGAGE,5445,8,4904,0,9 years
82804,25800,25800,13.11%,36 months,18.99%,RENT,4833.33,7,31427,0,4 years
33010,6000,5975,7.90%,36 months,18.86%,RENT,2100,9,4847,0,3 years
48498,18225,18225,12.12%,36 months,20.87%,MORTGAGE,4850,7,37592,0,3 years
78104,21000,21000,18.49%,60 months,21.73%,RENT,16416.67,21,62549,1,1 year
24376,20000,20000,16.89%,60 months,6.83%,OWN,4000,6,5845,0,10+ years
93318,18000,18000,12.12%,36 months,19.29%,RENT,3333.33,15,26573,0,10+ years
88361,12000,12000,6.62%,36 months,10.86%,RENT,12500,12,15445,0,3 years
9664,4500,4500,6.76%,36 months,14.74%,MORTGAGE,2666.67,7,2705,0,7 years
50460,2225,2225,14.65%,36 months,24.09%,MORTGAGE,3250,9,26854,1,n/a
5821,20000,19850,13.22%,36 months,9.07%,RENT,5458.33,7,15389,0,2 years
102514,7000,711.54,15.13%,36 months,18.91%,MORTGAGE,3833,13,12634,0,2 years
4843,10000,9950,8.94%,36 months,13.73%,RENT,3125,5,417,2,1 year
49539,3000,3000,10.74%,36 months,15.55%,RENT,2000,5,1750,1,2 years
26914,10000,9975,6.99%,36 months,27.92%,MORTGAGE,2500,5,1230,2,1 year
41993,35000,35000,17.58%,36 months,11.80%,MORTGAGE,13333.33,12,21393,1,10+ years
17236,5000,5000,12.98%,36 months,17.29%,MORTGAGE,3250,18,4656,0,3 years
54428,21000,21000,13.67%,36 months,8.08%,RENT,7916.67,6,6524,1,1 year
53002,18000,18000,8.90%,36 months,12.79%,MORTGAGE,10500,15,4856,2,< 1 year
49950,20000,20000,22.78%,60 months,1.63%,RENT,12500,5,5407,0,5 years
49712,4200,4200,7.62%,36 months,6.75%,OWN,10416.67,15,10819,1,2 years
75159,14075,14075,15.31%,36 months,25.70%,OWN,4000,13,11907,2,5 years
102309,14400,5325,14.18%,36 months,23.04%,MORTGAGE,4583.33,13,17568,4,10+ years
98544,12000,12000,16.29%,36 months,5.07%,MORTGAGE,2916.67,13,10360,2,5 years
34871,8800,8800,14.27%,36 months,9.57%,RENT,3833.33,4,8130,1,4 years
53046,5000,5000,9.76%,36 months,17.79%,MORTGAGE,3333.33,9,5330,0,6 years
8378,7500,7475,10.99%,36 months,7.51%,MORTGAGE,7083.33,9,2245,7,8 years
43700,7200,7200,19.91%,60 months,2%,RENT,5500,13,2130,0,9 years
97076,30000,30000,15.31%,36 months,15.42%,RENT,8333.33,21,29060,1,8 years
15094,5000,4985.44,7.14%,36 months,11.40%,OWN,4166.67,6,16666,1,5 years
49367,30000,30000,22.78%,36 months,17.90%,RENT,8791.67,13,28012,2,6 years
38892,20000,20000,11.71%,36 months,14.95%,MORTGAGE,10416.67,12,26179,2,1 year
33269,2400,2400,16.77%,36 months,17%,RENT,2700,3,3418,1,3 years
99766,30000,30000,10.16%,36 months,22.21%,MORTGAGE,8000,14,33218,0,10+ years
16672,24000,23665.54,9.62%,60 months,17.41%,RENT,7695.08,6,1502,0,9 years
85216,17500,17500,8.90%,36 months,10.94%,MORTGAGE,25000,9,34545,0,6 years
70427,8450,8450,18.49%,36 months,21.98%,OWN,2083.33,14,7352,2,3 years
51795,12000,12000,16.29%,36 months,NA,MORTGAGE,7083.33,16,16993,2,7 years
28764,5000,5000,13.99%,60 months,11.29%,MORTGAGE,3083,5,1073,2,2 years
16900,3600,3575,6.91%,36 months,19.07%,RENT,1500,7,4298,0,< 1 year
20329,15875,15818.07,15.28%,60 months,22.10%,RENT,3000,5,14289,2,2 years
79611,2350,2350,14.09%,36 months,11.18%,MORTGAGE,1833.33,3,7463,1,n/a
41977,20000,20000,11.71%,36 months,15.20%,RENT,4583.33,15,16575,2,5 years
19344,15000,14975,14.91%,60 months,8.08%,MORTGAGE,4407,8,15818,1,n/a
74368,8000,7950,7.90%,36 months,12.54%,MORTGAGE,3500,8,6834,2,5 years
52759,25000,25000,7.90%,36 months,1.73%,RENT,7500,4,4329,0,4 years
82216,15000,15000,8.90%,36 months,13.59%,MORTGAGE,9583.33,10,13427,3,5 years
59117,1400,1400,9.76%,36 months,27.14%,MORTGAGE,4683.33,6,6466,0,2 years
74097,9950,9925,13.11%,36 months,24.21%,MORTGAGE,2500,17,16618,1,10+ years
33148,3000,3000,9.91%,36 months,4.75%,OWN,4166.67,9,7321,3,6 years
51810,10400,10400,12.12%,36 months,18.92%,RENT,3333.33,11,11964,0,10+ years
83646,14550,14550,13.11%,36 months,21.34%,MORTGAGE,4583.33,7,20141,0,10+ years
76173,7000,7000,12.12%,36 months,31.79%,MORTGAGE,3916.67,9,11648,3,10+ years
89438,35000,35000,19.72%,60 months,22.38%,MORTGAGE,13333.33,12,46937,0,3 years
30255,3725,3725,10.59%,36 months,18.57%,RENT,11666.67,21,43987,0,10+ years
71531,3900,3900,12.12%,36 months,7.55%,MORTGAGE,2583.33,8,3724,0,1 year
82722,18000,18000,19.05%,60 months,6.28%,MORTGAGE,7500,8,20675,1,10+ years
102519,7500,0,11.03%,36 months,11.41%,MORTGAGE,3750,15,5148,7,6 years
32747,3600,3600,16.77%,36 months,13.45%,RENT,8750,8,51176,1,1 year
17,5400,200,7.75%,36 months,3%,RENT,666.67,4,1321,0,< 1 year
89837,4000,4000,17.27%,36 months,16.29%,MORTGAGE,3750,7,13284,1,4 years
43260,20000,20000,12.69%,60 months,17.96%,MORTGAGE,4500,13,22946,1,10+ years
28663,4075,4075,5.42%,36 months,23.41%,MORTGAGE,3750,6,34103,1,6 years
96659,4200,4175,8.90%,36 months,10.16%,MORTGAGE,3041.67,4,1548,0,10+ years
87554,24000,23950,24.89%,36 months,29.46%,MORTGAGE,10737.5,26,34602,2,10+ years
34411,10000,10000,6.03%,36 months,5.01%,MORTGAGE,13750,12,4357,0,10+ years
96028,6000,6000,14.09%,36 months,15.72%,RENT,5083.33,11,10373,0,4 years
79282,6000,6000,16.29%,36 months,20.96%,MORTGAGE,4183.33,10,7335,1,4 years
80129,4000,3925,14.09%,36 months,12.27%,MORTGAGE,8583.33,9,36943,1,10+ years
13386,16000,7925,16.45%,60 months,16.66%,MORTGAGE,5500,6,6842,0,9 years
99914,10000,10000,13.11%,36 months,20.34%,RENT,5416.67,9,8066,0,10+ years
59272,1200,1200,7.62%,36 months,8.69%,MORTGAGE,3833.33,14,350,1,7 years
23437,21000,20925,10.00%,36 months,14.08%,RENT,6250,8,21102,0,2 years
15510,5000,5000,5.79%,36 months,15.69%,OWN,5416.67,11,4979,0,10+ years
4227,3000,.,8.59%,36 months,3.72%,MORTGAGE,4167,4,7074,0,5 years
94950,12000,12000,14.33%,36 months,20.06%,RENT,4166.67,8,14163,0,2 years
91394,12000,11975,7.90%,36 months,12.78%,RENT,10000,9,23474,0,< 1 year
51257,18225,18225,17.99%,36 months,23.35%,RENT,3083.33,6,17128,1,3 years
22561,7000,7000,6.92%,36 months,17.15%,RENT,4583.33,13,6897,0,5 years
33667,25000,25000,14.27%,36 months,14.59%,MORTGAGE,9000,11,22364,3,7 years
74764,18000,18000,18.49%,36 months,20.56%,RENT,9333.33,12,37526,1,6 years
24320,6000,6000,15.23%,36 months,19.57%,OWN,4583.33,13,8077,1,1 year
15867,.,7000,6.91%,36 months,7.10%,RENT,5000,8,7612,0,3 years
30817,24000,23975,17.49%,60 months,8.96%,RENT,5000,4,323,1,10+ years
54010,8400,8400,10.74%,36 months,7.82%,RENT,2083.33,7,4282,1,9 years
78792,25225,25225,12.12%,36 months,30.77%,MORTGAGE,6500,8,11736,0,10+ years
925,6400,6350,10.08%,36 months,8.11%,MORTGAGE,5166.67,5,5815,2,10+ years
7518,10000,10000,14.96%,36 months,16.42%,MORTGAGE,3416.67,24,16591,0,10+ years
30138,25000,25000,15.23%,60 months,17.97%,MORTGAGE,8917,10,22566,1,10+ years
57169,35000,35000,18.25%,60 months,27.69%,RENT,8083.33,15,29300,0,10+ years
73232,2800,2800,8.90%,36 months,27.76%,RENT,3250,13,22401,0,10+ years
102637,24000,9675,17.15%,36 months,12.70%,RENT,18483,14,40099,6,5 years
49403,24000,24000,24.20%,60 months,20.77%,RENT,4583.33,13,28399,1,10+ years
17157,15000,10825,9.99%,60 months,11.95%,MORTGAGE,1958.33,8,3584,1,2 years
103948,16000,15850,11.12%,36 months,17.86%,MORTGAGE,6666.67,7,18659,4,5 years
51812,6075,6075,7.62%,36 months,28.25%,RENT,1083.33,8,11539,0,n/a
1324,4000,0,7.68%,36 months,10.74%,RENT,3417,11,2775,3,1 year
59387,4500,4500,8.90%,36 months,18.18%,RENT,2166.67,8,5361,0,4 years
54649,14000,14000,6.03%,36 months,19.53%,MORTGAGE,6000,13,4140,0,8 years
34983,13250,13250,6.62%,36 months,28.64%,MORTGAGE,5750,12,7174,3,8 years
53897,10000,10000,12.12%,36 months,18.40%,MORTGAGE,5000,7,13202,0,10+ years
65855,3600,3600,12.12%,36 months,27.16%,OWN,3333.33,15,12153,1,10+ years
79088,15000,15000,14.09%,60 months,2.67%,RENT,7236.67,3,3335,0,2 years
39548,10000,10000,13.49%,36 months,5.88%,MORTGAGE,4166.67,5,8899,2,10+ years
3201,16400,12136.46,13.79%,36 months,17.43%,MORTGAGE,6074.17,14,23831,2,1 year
8102,18000,17975,13.48%,36 months,6.24%,MORTGAGE,8333.33,13,14838,0,10+ years
83672,20000,20000,15.31%,36 months,27.35%,RENT,5250,11,11343,1,6 years
63101,8400,8400,14.33%,36 months,11.61%,RENT,3333.33,11,2060,0,< 1 year
79371,7200,7200,17.27%,36 months,20.48%,RENT,2500,14,4539,1,< 1 year
72750,15000,15000,8.90%,36 months,8.56%,RENT,7500,8,8343,1,< 1 year
45821,7000,7000,8.90%,36 months,15.79%,MORTGAGE,4700,12,7012,0,1 year
24542,6000,6000,7.49%,36 months,19.33%,RENT,2100,8,2376,0,2 years
88842,35000,35000,20.49%,60 months,12.54%,MORTGAGE,10416.67,14,26487,4,2 years
30986,13800,13800,17.49%,60 months,1.68%,RENT,4166.67,3,2766,0,8 years
73473,6000,6000,7.90%,36 months,20.75%,RENT,3750,12,4318,0,10+ years
102444,2200,-0.01,13.87%,36 months,10.35%,RENT,3333.33,10,11606,1,3 years
33008,3500,3500,7.90%,36 months,22.04%,MORTGAGE,7247,11,9592,0,< 1 year
99967,7000,7000,17.77%,36 months,30.30%,RENT,4333.33,16,6922,1,4 years
81939,25000,25000,19.72%,60 months,1.31%,MORTGAGE,5666.67,6,92,0,10+ years
91179,32350,32350,18.49%,36 months,20.14%,OWN,6000,15,39513,1,3 years
34802,7200,7200,13.49%,36 months,14.60%,RENT,5000,4,17268,0,1 year
66880,12000,12000,13.11%,36 months,6.46%,RENT,13166.67,8,8426,0,5 years
76696,4575,4575,11.14%,36 months,21.33%,OWN,1280,8,9484,0,< 1 year
48048,12800,12800,12.12%,36 months,21.53%,RENT,4750,16,14291,0,< 1 year
31842,23400,23400,7.49%,36 months,15.66%,RENT,5580,6,2086,0,1 year
82673,35000,35000,7.90%,36 months,20.27%,MORTGAGE,12083.33,15,35242,0,10+ years
50921,9000,8975,15.81%,36 months,10.69%,RENT,3750,7,6599,1,10+ years
27425,4200,4200,10.59%,36 months,11.53%,RENT,3000,11,10067,0,7 years
27201,12000,12000,11.99%,60 months,4.30%,MORTGAGE,3583.33,5,3942,2,2 years
98167,20000,20000,23.76%,60 months,18.75%,MORTGAGE,6266.67,25,10784,3,10+ years
23829,21000,20950,18.79%,60 months,20.31%,MORTGAGE,6750,14,24763,0,< 1 year
83768,12000,12000,17.27%,36 months,14.86%,OWN,4583.33,12,9145,1,10+ years
104069,10000,9875,14.09%,36 months,16.40%,RENT,2250,3,13398,4,10+ years
32636,18400,18375,19.42%,60 months,22.53%,MORTGAGE,7400,14,10439,2,10+ years
29016,2500,2500,11.99%,36 months,9.98%,RENT,6250,10,11131,3,10+ years
19235,6500,6500,5.79%,36 months,22.84%,MORTGAGE,6400,11,7435,0,8 years
60201,5500,5500,19.05%,36 months,2.33%,OWN,7500,3,2530,1,7 years
3862,7000,6894.01,12.53%,36 months,6.64%,MORTGAGE,5000,7,11391,1,5 years
98445,9000,9000,17.27%,36 months,25.22%,RENT,5166.67,14,5852,1,10+ years
98510,21850,21850,17.27%,60 months,21.94%,OWN,4166.67,14,20971,0,4 years
31456,1000,1000,11.49%,36 months,21.36%,RENT,4666.67,16,26558,0,10+ years
49957,24000,23975,14.65%,36 months,15.29%,MORTGAGE,6666.67,13,17521,0,5 years
72277,13475,13475,12.12%,36 months,28.27%,MORTGAGE,5666.67,12,7722,1,7 years
62537,7000,7000,17.77%,36 months,32.25%,RENT,3333.33,12,35604,3,7 years
46215,3800,3800,14.65%,36 months,22.58%,RENT,3666.67,11,13883,1,< 1 year
92051,3625,3625,16.29%,36 months,21.75%,MORTGAGE,6666.67,12,3226,5,2 years
62166,30000,30000,19.05%,36 months,14.77%,MORTGAGE,9166.67,20,22299,1,< 1 year
102902,7000,6975,14.11%,36 months,21.67%,RENT,4166.67,7,60550,3,10+ years
74939,5000,5000,7.90%,36 months,7.28%,RENT,8666.67,9,4572,0,1 year
53567,2000,2000,15.31%,36 months,21.43%,RENT,2766.67,5,2162,3,< 1 year
26129,18000,18000,7.49%,36 months,8.52%,OWN,4250,5,19566,0,10+ years
47926,15575,15550,13.67%,36 months,18%,MORTGAGE,6250,18,5591,2,< 1 year
95456,21850,21850,23.28%,60 months,26.95%,MORTGAGE,5833.33,21,29643,2,3 years
100674,24000,24000,14.33%,36 months,15.86%,MORTGAGE,7500,5,2426,0,10+ years
3656,1900,1900,12.84%,36 months,23.29%,MORTGAGE,2860,9,24209,2,< 1 year
91702,10000,10000,8.90%,36 months,11.17%,MORTGAGE,6666.67,15,14593,1,6 years
91915,12000,12000,16.29%,36 months,28.76%,RENT,5666.67,21,16822,2,3 years
28451,12375,12325,13.49%,36 months,24.95%,MORTGAGE,4416.67,7,32725,0,9 years
89755,4000,4000,12.12%,36 months,25.95%,MORTGAGE,3333.33,8,24937,0,1 year
65567,8000,8000,17.77%,36 months,28.56%,RENT,2083.33,4,9059,0,6 years
7687,5500,5400,7.14%,36 months,19.86%,MORTGAGE,3916.67,15,10254,1,< 1 year
8716,12000,12000,17.56%,36 months,21.81%,MORTGAGE,5833.33,10,11074,3,2 years
26789,12000,12000,12.99%,60 months,16.67%,MORTGAGE,9166.67,11,25165,0,2 years
95117,18000,18000,16.29%,36 months,17.62%,MORTGAGE,5250,11,9379,1,5 years
30753,1500,1500,12.99%,36 months,20.60%,MORTGAGE,5000,15,38176,1,4 years
43612,17000,17000,7.90%,36 months,27.41%,RENT,3083.33,12,16756,0,10+ years
43622,8000,8000,7.90%,36 months,0%,RENT,7300,2,0,0,10+ years
99334,12000,12000,13.11%,36 months,18.32%,RENT,3916.67,14,12134,0,8 years
48894,6950,6950,10.74%,36 months,20.71%,OWN,4583.33,7,18814,0,10+ years
87526,15000,15000,14.33%,36 months,16.15%,RENT,9166.67,15,24563,1,< 1 year
43610,5000,5000,7.51%,36 months,11.40%,RENT,1666.67,4,7968,0,10+ years
43556,9000,9000,10.65%,36 months,21.53%,RENT,3000,6,4602,0,< 1 year
85720,18550,18550,12.12%,36 months,11.37%,MORTGAGE,3941,14,9438,0,n/a
58569,10000,10000,9.76%,36 months,6.83%,RENT,4583.33,14,13511,0,7 years
88490,35000,35000,19.05%,60 months,13.40%,MORTGAGE,9166.67,7,26633,0,1 year
99189,15000,15000,10.16%,36 months,18.57%,MORTGAGE,5000,13,33389,0,10+ years
96412,13200,13200,14.33%,36 months,28.75%,RENT,3833.33,9,8568,1,10+ years
21477,30000,29750.38,19.74%,60 months,20.03%,OWN,6250,2,7143,0,10+ years
48412,14000,14000,13.11%,36 months,8.12%,OWN,10416.67,4,4776,0,7 years
22132,20000,17724.9,10.74%,60 months,3.07%,MORTGAGE,6125,5,17797,0,2 years
51070,10000,10000,14.65%,36 months,12.04%,RENT,2791.67,6,12139,1,3 years
59014,10000,10000,10.74%,36 months,26.02%,RENT,3750,8,6891,1,4 years
32982,11000,11000,11.71%,36 months,7.80%,OWN,3820.27,7,6844,0,2 years
41569,13250,13225,10.65%,36 months,24.96%,RENT,3333.33,13,16192,0,1 year
25849,12000,12000,16.49%,60 months,18.63%,RENT,4000,9,11376,0,10+ years
43392,10000,10000,10.65%,36 months,12.56%,RENT,2833.33,5,14087,0,5 years
62797,2000,2000,16.29%,36 months,30.58%,MORTGAGE,4166.67,9,3313,1,2 years
44334,11200,11200,13.11%,60 months,11.73%,MORTGAGE,3333.33,8,8747,0,10+ years
13378,8000,7575,7.51%,36 months,4.40%,MORTGAGE,2430,5,2783,0,2 years
11868,25000,24975,11.49%,36 months,11.78%,MORTGAGE,25000,14,37719,0,7 years
41900,2500,2500,13.49%,36 months,6.24%,RENT,5416.67,8,15373,0,6 years
86660,7350,7350,12.12%,36 months,19.85%,OWN,3355.05,19,11626,3,10+ years
66199,18800,18800,14.33%,60 months,30.96%,RENT,5000,13,16397,0,8 years
2407,18000,17896.62,14.42%,36 months,7.89%,MORTGAGE,5833.33,5,18505,1,3 years
52407,16400,16350,13.99%,60 months,23.60%,RENT,3500,11,16693,1,5 years
96461,18825,18825,17.27%,60 months,33.15%,MORTGAGE,3583.33,12,13426,0,8 years
96016,12500,12500,13.11%,36 months,27.76%,RENT,3416.67,12,14174,0,6 years
72991,3000,3000,18.49%,36 months,16.07%,OWN,2916.67,9,6403,0,< 1 year
50533,25975,25975,13.11%,60 months,15.51%,MORTGAGE,4583.33,6,3607,0,9 years
56391,10000,10000,13.99%,36 months,8.62%,MORTGAGE,6458.33,13,7200,0,9 years
84840,6000,6000,15.31%,36 months,6.26%,RENT,11833.33,21,21567,0,5 years
90684,30000,30000,15.31%,36 months,7.25%,MORTGAGE,9000,8,19430,0,9 years
17946,18000,17950,14.46%,36 months,23.85%,MORTGAGE,5166.67,8,24380,0,< 1 year
102846,10000,7586.93,13.47%,36 months,14.20%,MORTGAGE,6666.67,8,126402,2,9 years
84575,2075,2075,10.16%,36 months,22%,RENT,2250,5,7195,0,2 years
96157,25000,24975,15.80%,60 months,21.18%,MORTGAGE,5458.33,26,27327,1,6 years
53062,10000,10000,13.99%,36 months,10.73%,RENT,2629,5,10029,0,n/a
52353,35000,34950,21.97%,60 months,19.32%,MORTGAGE,14166.67,14,51314,3,3 years
71550,35000,35000,19.05%,36 months,21.12%,MORTGAGE,13750,38,99549,2,10+ years
80484,6000,6000,10.16%,36 months,6.56%,MORTGAGE,2333.33,6,440,3,8 years
27391,14000,14000,9.99%,36 months,16.84%,RENT,4583.33,4,25,0,2 years
59266,20000,20000,8.90%,36 months,11.01%,MORTGAGE,7083.33,13,28324,2,10+ years
28432,21850,21825,18.79%,60 months,20.32%,RENT,4400,7,9171,0,4 years
1760,11000,6557.05,12.53%,36 months,1.62%,RENT,6667,7,4526,0,10+ years
56887,2000,2000,13.99%,36 months,25.13%,RENT,7583.33,11,39656,0,10+ years
31714,3300,3300,6.99%,36 months,20.04%,RENT,3333.33,10,0,2,1 year
3648,5000,4975,11.58%,36 months,18.48%,RENT,7083.33,6,2591,1,2 years
35313,20800,20800,12.69%,60 months,7.08%,MORTGAGE,6541.67,9,13197,0,1 year
96536,8000,7975,7.90%,36 months,29.62%,MORTGAGE,5583.33,9,6065,1,10+ years
71064,6000,6000,17.27%,60 months,11.20%,MORTGAGE,8750,5,10980,2,6 years
31805,3300,3300,5.99%,36 months,11.04%,MORTGAGE,2500,9,11144,0,2 years
56528,5000,5000,16.29%,36 months,16.06%,MORTGAGE,8750,12,19598,1,2 years
60768,9750,9750,18.49%,36 months,11.59%,OWN,2666.67,7,8172,0,3 years
20885,14000,14000,10.37%,60 months,8.69%,RENT,5833.33,4,961,0,5 years
79308,18000,18000,12.12%,36 months,10.08%,RENT,6666.67,13,17773,0,7 years
56401,10000,10000,14.65%,36 months,16.68%,MORTGAGE,8333.33,18,39461,2,4 years
43707,4000,4000,10.65%,36 months,23.40%,MORTGAGE,2333.33,21,3522,0,7 years
18058,22000,21950,8.88%,36 months,19.37%,MORTGAGE,6041.67,9,6055,1,< 1 year
62657,21000,21000,13.11%,36 months,18.44%,MORTGAGE,7916.67,10,9734,0,7 years
25655,5000,5000,11.49%,36 months,6.62%,MORTGAGE,3125,4,7187,1,1 year
87023,23850,23850,21.00%,60 months,28.81%,MORTGAGE,5833.33,19,25968,3,9 years
35250,8000,8000,12.69%,36 months,7.67%,OWN,7916.67,4,1442,0,6 years
32809,21200,21200,9.91%,36 months,25.23%,MORTGAGE,7916.67,18,7252,0,1 year
7006,7500,7500,17.04%,36 months,4.92%,RENT,4000,3,8398,0,7 years
103546,4500,4500,14.59%,36 months,17.35%,OWN,6000,18,5197,4,2 years
85090,5000,5000,7.90%,36 months,12.85%,OWN,6666.67,18,9597,2,3 years
20234,12000,10400,18.25%,60 months,12.11%,RENT,5600,7,2409,1,3 years
71743,10000,10000,12.12%,36 months,13.49%,MORTGAGE,3113.83,9,6634,0,4 years
64884,9000,9000,6.03%,36 months,5.58%,MORTGAGE,9583.33,11,675,0,n/a
5531,8000,8000,12.18%,36 months,1.24%,RENT,1125,2,707,0,2 years
16926,1500,1500,6.91%,36 months,16.74%,MORTGAGE,5166.67,13,7453,1,6 years
23537,4200,4200,5.79%,36 months,8.10%,MORTGAGE,6089.44,7,18861,2,8 years
95580,7000,7000,18.49%,36 months,16.15%,MORTGAGE,4166.67,7,4167,0,10+ years
67383,10550,10525,12.12%,36 months,18.75%,RENT,5583.33,7,9533,0,10+ years
65052,20000,20000,12.12%,36 months,16.35%,MORTGAGE,4166.67,7,15917,0,1 year
44471,25000,24975,13.11%,60 months,28.15%,RENT,7250,14,19598,0,6 years
17864,12000,12000,8.88%,60 months,19.38%,MORTGAGE,4000,7,143151,0,4 years
5274,5000,5000,7.40%,36 months,14.22%,RENT,6000,7,1751,0,6 years
103357,16000,15950,15.70%,36 months,23.51%,MORTGAGE,9333.33,20,12721,5,10+ years
44681,4800,4800,13.99%,36 months,7.39%,RENT,5833.33,9,170,2,1 year
17609,17000,16573.33,12.98%,36 months,15.72%,RENT,4333.33,5,19053,0,10+ years
47985,28000,27950,13.11%,60 months,0%,RENT,4806,6,0,1,4 years
57127,24000,24000,19.99%,60 months,3.48%,RENT,8333.33,8,8224,1,5 years
66604,15000,15000,14.33%,36 months,16.38%,MORTGAGE,5500,10,12413,2,3 years
102167,20000,6350.01,16.71%,36 months,20.83%,RENT,5333.33,11,11881,4,1 year
88040,16000,15975,6.03%,36 months,9.20%,RENT,12750,16,13690,1,10+ years
42562,6000,6000,15.96%,36 months,6.38%,MORTGAGE,6916.67,7,6309,1,6 years
65819,9600,9600,12.12%,36 months,25.35%,RENT,4750,11,29475,0,5 years
15014,17500,17500,14.72%,36 months,9.30%,RENT,9519.75,9,31279,0,10+ years
17218,7325,7300,17.80%,60 months,20.37%,OWN,3000,6,13583,0,5 years
79618,10000,10000,17.77%,36 months,22.60%,RENT,2500,12,12938,2,4 years
33630,1875,1875,13.49%,36 months,18.83%,RENT,1200,8,5342,2,1 year
71926,8000,8000,11.14%,36 months,23.93%,RENT,2666.67,11,10128,0,5 years
69461,19125,19125,10.16%,36 months,25.58%,RENT,4000,5,0,0,5 years
26120,1200,1200,7.49%,36 months,17.88%,OWN,1666.67,10,9154,0,10+ years
35303,4000,4000,14.65%,36 months,22.38%,RENT,4000,10,18833,2,< 1 year
77135,1600,1600,16.29%,36 months,7.80%,RENT,2666.67,7,5504,2,6 years
